Placette,Secteur,Trait.,Bloc,Num,Essence,Diametre_(mm)_2022_ou_2021
15,Baie-Comeau,Aucun,B,20,SABm,
15,Baie-Comeau,Aucun,B,21,EPNm,
15,Baie-Comeau,Aucun,B,22,ERR,152
15,Baie-Comeau,Aucun,B,23,ERR,123
15,Baie-Comeau,Aucun,B,24,SABm,
15,Baie-Comeau,Aucun,B,25,EPB,198
15,Baie-Comeau,Aucun,B,26,EPB,313
15,Baie-Comeau,Aucun,B,27,BOP,121
15,Baie-Comeau,Aucun,B,28,SABm,
15,Baie-Comeau,Aucun,B,29,EPB,99
15,Baie-Comeau,Aucun,B,30,EPB,160
15,Baie-Comeau,Aucun,B,31,EPBm,
15,Baie-Comeau,Aucun,B,32,EPN,249
15,Baie-Comeau,Aucun,B,33,EPN,129
15,Baie-Comeau,Aucun,B,34,EPN,150
15,Baie-Comeau,Aucun,B,35,BOP,105
15,Baie-Comeau,Aucun,B,36,EPN,105
15,Baie-Comeau,Aucun,B,37,SABm,
15,Baie-Comeau,Aucun,B,38,BOP,94
15,Baie-Comeau,Aucun,B,39,EPN,206
15,Baie-Comeau,Aucun,B,40,SABm,
15,Baie-Comeau,Aucun,B,41,SABm,
15,Baie-Comeau,Aucun,B,42,EPB,170
15,Baie-Comeau,Aucun,B,43,EPB,195
15,Baie-Comeau,Aucun,B,44,SABm,
15,Baie-Comeau,Aucun,B,45,SABm,
15,Baie-Comeau,Aucun,B,46,SABm,
15,Baie-Comeau,Aucun,B,47,SABm,
15,Baie-Comeau,Aucun,B,48,BOPm,
15,Baie-Comeau,Aucun,B,49,SABm,
15,Baie-Comeau,Aucun,B,50,SABm,
15,Baie-Comeau,Aucun,B,51,EPBm,122
15,Baie-Comeau,Aucun,B,52,EPB,190
15,Baie-Comeau,Aucun,B,53,EPNm,
15,Baie-Comeau,Aucun,B,54,SABm,
15,Baie-Comeau,Aucun,B,55,BOP,91
15,Baie-Comeau,Aucun,B,56,BOPm,
15,Baie-Comeau,Aucun,B,57,BOP,121
15,Baie-Comeau,Aucun,B,58,SABm,
15,Baie-Comeau,Aucun,B,59,BOP,144
15,Baie-Comeau,Aucun,B,60,SABm,
15,Baie-Comeau,Aucun,B,61,SABm,
15,Baie-Comeau,Aucun,B,62,SABm,
15,Baie-Comeau,Aucun,B,63,ERR,137
15,Baie-Comeau,Aucun,B,64,EPN,148
15,Baie-Comeau,Aucun,B,65,SABm,
15,Baie-Comeau,Aucun,B,66,EPNm,
15,Baie-Comeau,Aucun,B,67,EPNm,
15,Baie-Comeau,Aucun,B,68,EPNm,
15,Baie-Comeau,Aucun,B,69,EPNm,
15,Baie-Comeau,Aucun,B,70,SABm,
15,Baie-Comeau,Aucun,B,71,SABm,
15,Baie-Comeau,Aucun,B,72,EPN,166
15,Baie-Comeau,Aucun,B,73,SABm,
15,Baie-Comeau,Aucun,B,74,SABm,
15,Baie-Comeau,Aucun,B,75,BOP,139
15,Baie-Comeau,Aucun,B,76,SABm,
15,Baie-Comeau,Aucun,B,77,ERR,112
,,,,,,
15,Baie-Comeau,Aucun,C,1,BOP,103
15,Baie-Comeau,Aucun,C,2,SABm,
15,Baie-Comeau,Aucun,C,3,SABm,
15,Baie-Comeau,Aucun,C,4,EPBm,
15,Baie-Comeau,Aucun,C,5,BOP,117
15,Baie-Comeau,Aucun,C,6,SABm,
15,Baie-Comeau,Aucun,C,7,SABm,
15,Baie-Comeau,Aucun,C,8,SABm,
15,Baie-Comeau,Aucun,C,9,BOP,110
15,Baie-Comeau,Aucun,C,10,SABm,
15,Baie-Comeau,Aucun,C,11,EPNm,
15,Baie-Comeau,Aucun,C,12,SABm,
15,Baie-Comeau,Aucun,C,13,EPNm,
15,Baie-Comeau,Aucun,C,14,EPNm,
15,Baie-Comeau,Aucun,C,15,SABm,
15,Baie-Comeau,Aucun,C,16,SABm,
15,Baie-Comeau,Aucun,C,17,EPNm,
15,Baie-Comeau,Aucun,C,18,ERR,162
15,Baie-Comeau,Aucun,C,19,ERR,145
15,Baie-Comeau,Aucun,C,20,SABm,
15,Baie-Comeau,Aucun,C,21,SABm,
15,Baie-Comeau,Aucun,C,22,EPNm,134
15,Baie-Comeau,Aucun,C,23,SABm,
15,Baie-Comeau,Aucun,C,24,SABm,
15,Baie-Comeau,Aucun,C,25,SABm,
15,Baie-Comeau,Aucun,C,26,SABm,
15,Baie-Comeau,Aucun,C,27,EPN,212
15,Baie-Comeau,Aucun,C,28,BOP,147
15,Baie-Comeau,Aucun,C,29,SABm,
15,Baie-Comeau,Aucun,C,30,SABm,
15,Baie-Comeau,Aucun,C,31,SABm,
15,Baie-Comeau,Aucun,C,32,SABm,
15,Baie-Comeau,Aucun,C,33,EPBm,
15,Baie-Comeau,Aucun,C,34,SABm,
15,Baie-Comeau,Aucun,C,35,EPN,230
15,Baie-Comeau,Aucun,C,36,SABm,
15,Baie-Comeau,Aucun,C,37,ERR,163
15,Baie-Comeau,Aucun,C,38,SABm,
15,Baie-Comeau,Aucun,C,39,BOP,123
15,Baie-Comeau,Aucun,C,40,SABm,
15,Baie-Comeau,Aucun,C,41,BOP,250
15,Baie-Comeau,Aucun,C,42,BOP,101
15,Baie-Comeau,Aucun,C,43,SABm,
15,Baie-Comeau,Aucun,C,44,SABm,
15,Baie-Comeau,Aucun,C,45,EPNm,136
15,Baie-Comeau,Aucun,C,46,EPNm,142
15,Baie-Comeau,Aucun,C,47,SABm,
15,Baie-Comeau,Aucun,C,48,SABm,
15,Baie-Comeau,Aucun,C,49,SABm,
15,Baie-Comeau,Aucun,C,50,SABm,
15,Baie-Comeau,Aucun,C,51,SABm,
15,Baie-Comeau,Aucun,C,52,SABm,
15,Baie-Comeau,Aucun,C,53,SABm,
15,Baie-Comeau,Aucun,C,54,SABm,
15,Baie-Comeau,Aucun,C,55,SABm,
15,Baie-Comeau,Aucun,C,56,SABm,
15,Baie-Comeau,Aucun,C,57,SABm,
15,Baie-Comeau,Aucun,C,58,SABm,
15,Baie-Comeau,Aucun,C,59,SABm,
15,Baie-Comeau,Aucun,C,60,SABm,
15,Baie-Comeau,Aucun,C,61,SABm,
15,Baie-Comeau,Aucun,C,62,BOP,113
15,Baie-Comeau,Aucun,C,63,EPNm,
15,Baie-Comeau,Aucun,C,64,EPNm,
15,Baie-Comeau,Aucun,C,65,EPNm,
15,Baie-Comeau,Aucun,C,66,EPNm,122
15,Baie-Comeau,Aucun,C,67,EPN,101
15,Baie-Comeau,Aucun,C,68,EPN,190
15,Baie-Comeau,Aucun,C,69,SABm,
15,Baie-Comeau,Aucun,C,70,SABm,112
15,Baie-Comeau,Aucun,C,71,EPNm,
15,Baie-Comeau,Aucun,C,72,EPNm,
15,Baie-Comeau,Aucun,C,73,EPNm,177
15,Baie-Comeau,Aucun,C,74,SABm,
15,Baie-Comeau,Aucun,C,75,EPNm,170
15,Baie-Comeau,Aucun,C,76,EPB,185
15,Baie-Comeau,Aucun,C,77,EPNm,147
15,Baie-Comeau,Aucun,C,78,EPNm,139
15,Baie-Comeau,Aucun,C,79,SABm,
15,Baie-Comeau,Aucun,C,80,ERR,185
15,Baie-Comeau,Aucun,C,81,ERR,112
15,Baie-Comeau,Aucun,C,82,ERR,113
15,Baie-Comeau,Aucun,C,83,ERR,141
15,Baie-Comeau,Aucun,C,84,ERR,124
15,Baie-Comeau,Aucun,C,85,ERR,182
15,Baie-Comeau,Aucun,C,86,SABm,
15,Baie-Comeau,Aucun,C,87,EPN,128
15,Baie-Comeau,Aucun,C,88,EPN,175
15,Baie-Comeau,Aucun,C,89,EPNm,
15,Baie-Comeau,Aucun,C,90,SABm,
15,Baie-Comeau,Aucun,C,91,EPN,137
15,Baie-Comeau,Aucun,C,92,EPN,139
15,Baie-Comeau,Aucun,C,93,EPN,195
15,Baie-Comeau,Aucun,C,94,ERR,113
15,Baie-Comeau,Aucun,C,95,ERRm,
15,Baie-Comeau,Aucun,C,96,EPB,257
15,Baie-Comeau,Aucun,C,97,ERR,133
15,Baie-Comeau,Aucun,C,98,SABm,
15,Baie-Comeau,Aucun,C,99,ERR,111
15,Baie-Comeau,Aucun,C,100,ERR,102
15,Baie-Comeau,Aucun,C,101,ERR,118
15,Baie-Comeau,Aucun,C,102,SABm,
15,Baie-Comeau,Aucun,C,103,SABm,
15,Baie-Comeau,Aucun,C,104,ERR,103
15,Baie-Comeau,Aucun,C,105,ERR,104
15,Baie-Comeau,Aucun,C,106,ERR,100
,,,,,,
87,Baie-Comeau,Aucun,A,1,EPN,151
87,Baie-Comeau,Aucun,A,2,EPN,98
87,Baie-Comeau,Aucun,A,3,EPN,117
87,Baie-Comeau,Aucun,A,4,SABm,114
87,Baie-Comeau,Aucun,A,5,SABm,
87,Baie-Comeau,Aucun,A,6,SABm,
87,Baie-Comeau,Aucun,A,7,SABm,
87,Baie-Comeau,Aucun,A,8,EPN,181
87,Baie-Comeau,Aucun,A,9,SABm,
87,Baie-Comeau,Aucun,A,10,SABm,
87,Baie-Comeau,Aucun,A,11,SABm,
87,Baie-Comeau,Aucun,A,12,EPN,141
87,Baie-Comeau,Aucun,A,13,SABm,
87,Baie-Comeau,Aucun,A,14,SAB,141
87,Baie-Comeau,Aucun,A,15,EPN,170
87,Baie-Comeau,Aucun,A,16,SABm,
87,Baie-Comeau,Aucun,A,17,SABm,131
87,Baie-Comeau,Aucun,A,18,EPN,192
87,Baie-Comeau,Aucun,A,19,SAB,118
87,Baie-Comeau,Aucun,A,20,EPB,109
87,Baie-Comeau,Aucun,A,21,EPN,126
87,Baie-Comeau,Aucun,A,22,EPN,180
87,Baie-Comeau,Aucun,A,23,SABm,
87,Baie-Comeau,Aucun,A,24,SABm,
87,Baie-Comeau,Aucun,A,25,SABm,
87,Baie-Comeau,Aucun,A,26,SABm,
87,Baie-Comeau,Aucun,A,27,SABm,
87,Baie-Comeau,Aucun,A,28,SABm,
87,Baie-Comeau,Aucun,A,29,SABm,
87,Baie-Comeau,Aucun,A,30,SABm,
87,Baie-Comeau,Aucun,A,31,SABm,
87,Baie-Comeau,Aucun,A,32,SABm,
87,Baie-Comeau,Aucun,A,33,SABm,
87,Baie-Comeau,Aucun,A,34,SABm,
87,Baie-Comeau,Aucun,A,35,SABm,197
87,Baie-Comeau,Aucun,A,36,SABm,
87,Baie-Comeau,Aucun,A,37,SABm,
87,Baie-Comeau,Aucun,A,38,EPN,183
87,Baie-Comeau,Aucun,A,39,SABm,215
87,Baie-Comeau,Aucun,A,40,EPN,127
87,Baie-Comeau,Aucun,A,41,EPN,125
87,Baie-Comeau,Aucun,A,42,SABm,
87,Baie-Comeau,Aucun,A,43,SABm,
87,Baie-Comeau,Aucun,A,44,EPN,100
87,Baie-Comeau,Aucun,A,45,EPN,126
87,Baie-Comeau,Aucun,A,46,SABm,
87,Baie-Comeau,Aucun,A,47,EPNm,
87,Baie-Comeau,Aucun,A,48,SABm,
87,Baie-Comeau,Aucun,A,49,EPNm,
87,Baie-Comeau,Aucun,A,50,EPN,132
87,Baie-Comeau,Aucun,A,51,SABm,
87,Baie-Comeau,Aucun,A,52,SABm,
87,Baie-Comeau,Aucun,A,53,EPNm,
87,Baie-Comeau,Aucun,A,54,EPN,127
87,Baie-Comeau,Aucun,A,55,EPNm,
87,Baie-Comeau,Aucun,A,56,SABm,
87,Baie-Comeau,Aucun,A,57,EPN,116
87,Baie-Comeau,Aucun,A,58,SABm,
87,Baie-Comeau,Aucun,A,59,EPB,228
87,Baie-Comeau,Aucun,A,60,EPB,226
87,Baie-Comeau,Aucun,A,61,SABm,
87,Baie-Comeau,Aucun,A,62,SABm,
87,Baie-Comeau,Aucun,A,63,SABm,
87,Baie-Comeau,Aucun,A,64,SABm,
87,Baie-Comeau,Aucun,A,65,SAB,200
87,Baie-Comeau,Aucun,A,66,EPBm,
87,Baie-Comeau,Aucun,A,67,SABm,
87,Baie-Comeau,Aucun,A,68,SABm,
87,Baie-Comeau,Aucun,A,69,SABm,110
87,Baie-Comeau,Aucun,A,70,SABm,
87,Baie-Comeau,Aucun,A,71,EPB,151
87,Baie-Comeau,Aucun,A,72,SABm,
87,Baie-Comeau,Aucun,A,73,EPN,119
87,Baie-Comeau,Aucun,A,74,SAB,96
87,Baie-Comeau,Aucun,A,75,SABm,
87,Baie-Comeau,Aucun,A,76,EPN,132
87,Baie-Comeau,Aucun,A,77,SAB,180
87,Baie-Comeau,Aucun,A,78,EPNm,
87,Baie-Comeau,Aucun,A,79,SABm,
87,Baie-Comeau,Aucun,A,80,EPN,142
87,Baie-Comeau,Aucun,A,81,SABm,
87,Baie-Comeau,Aucun,A,82,SABm,
87,Baie-Comeau,Aucun,A,83,SAB,135
87,Baie-Comeau,Aucun,A,84,SABm,
87,Baie-Comeau,Aucun,A,85,SABm,
87,Baie-Comeau,Aucun,A,86,SABm,
87,Baie-Comeau,Aucun,A,87,SABm,222
87,Baie-Comeau,Aucun,A,88,EPNm,117
87,Baie-Comeau,Aucun,A,89,SABm,
87,Baie-Comeau,Aucun,A,90,EPN,99
87,Baie-Comeau,Aucun,A,91,EPNm,
87,Baie-Comeau,Aucun,A,92,SABm,
87,Baie-Comeau,Aucun,A,93,SABm,
87,Baie-Comeau,Aucun,A,94,SABm,
87,Baie-Comeau,Aucun,A,95,EPN,91
,,,,,,
87,Baie-Comeau,Aucun,B,1,SABm,
87,Baie-Comeau,Aucun,B,2,SABm,
87,Baie-Comeau,Aucun,B,3,SABm,138
87,Baie-Comeau,Aucun,B,4,SABm,132
87,Baie-Comeau,Aucun,B,5,SABm,97
87,Baie-Comeau,Aucun,B,6,EPBm,
87,Baie-Comeau,Aucun,B,7,EPB,193
87,Baie-Comeau,Aucun,B,8,EPN,152
87,Baie-Comeau,Aucun,B,9,SABm,103
87,Baie-Comeau,Aucun,B,10,EPB,161
87,Baie-Comeau,Aucun,B,11,SABm,
87,Baie-Comeau,Aucun,B,12,SABm,125
87,Baie-Comeau,Aucun,B,13,SAB,284
87,Baie-Comeau,Aucun,B,14,SABm,
87,Baie-Comeau,Aucun,B,15,SABm,
87,Baie-Comeau,Aucun,B,16,SABm,
87,Baie-Comeau,Aucun,B,17,SABm,103
87,Baie-Comeau,Aucun,B,18,EPB,108
87,Baie-Comeau,Aucun,B,19,SABm,156
87,Baie-Comeau,Aucun,B,20,SABm,
87,Baie-Comeau,Aucun,B,21,SABm,
87,Baie-Comeau,Aucun,B,22,EPBm,
87,Baie-Comeau,Aucun,B,23,SABm,
87,Baie-Comeau,Aucun,B,24,SABm,
87,Baie-Comeau,Aucun,B,25,SABm,
87,Baie-Comeau,Aucun,B,26,SABm,
87,Baie-Comeau,Aucun,B,27,SABm,
87,Baie-Comeau,Aucun,B,28,SABm,
87,Baie-Comeau,Aucun,B,29,SABm,
87,Baie-Comeau,Aucun,B,30,EPBm,155
87,Baie-Comeau,Aucun,B,31,SABm,
87,Baie-Comeau,Aucun,B,32,SABm,
87,Baie-Comeau,Aucun,B,33,SABm,
87,Baie-Comeau,Aucun,B,34,SABm,
87,Baie-Comeau,Aucun,B,35,SABm,101
87,Baie-Comeau,Aucun,B,36,SABm,
87,Baie-Comeau,Aucun,B,37,SABm,
87,Baie-Comeau,Aucun,B,38,SABm,
87,Baie-Comeau,Aucun,B,39,SABm,
87,Baie-Comeau,Aucun,B,40,SABm,
87,Baie-Comeau,Aucun,B,41,SABm,
87,Baie-Comeau,Aucun,B,42,SABm,
87,Baie-Comeau,Aucun,B,43,SABm,
87,Baie-Comeau,Aucun,B,44,SABm,
87,Baie-Comeau,Aucun,B,45,SABm,237
87,Baie-Comeau,Aucun,B,46,SABm,
87,Baie-Comeau,Aucun,B,47,SABm,
87,Baie-Comeau,Aucun,B,48,SABm,
87,Baie-Comeau,Aucun,B,49,SABm,
87,Baie-Comeau,Aucun,B,50,EPN,204
87,Baie-Comeau,Aucun,B,51,SABm,
87,Baie-Comeau,Aucun,B,52,EPB,106
87,Baie-Comeau,Aucun,B,53,SABm,
87,Baie-Comeau,Aucun,B,54,SABm,
87,Baie-Comeau,Aucun,B,55,SABm,
87,Baie-Comeau,Aucun,B,56,EPNm,
87,Baie-Comeau,Aucun,B,57,EPB,109
87,Baie-Comeau,Aucun,B,58,SABm,
87,Baie-Comeau,Aucun,B,59,EPB,111
87,Baie-Comeau,Aucun,B,60,EPN,115
87,Baie-Comeau,Aucun,B,61,EPN,175
87,Baie-Comeau,Aucun,B,62,EPB,178
87,Baie-Comeau,Aucun,B,63,EPNm,
87,Baie-Comeau,Aucun,B,64,SABm,
87,Baie-Comeau,Aucun,B,65,EPNm,
87,Baie-Comeau,Aucun,B,66,SABm,
87,Baie-Comeau,Aucun,B,67,EPB,143
87,Baie-Comeau,Aucun,B,68,EPN,144
87,Baie-Comeau,Aucun,B,69,SABm,
87,Baie-Comeau,Aucun,B,70,EPB,101
87,Baie-Comeau,Aucun,B,71,SABm,
87,Baie-Comeau,Aucun,B,72,SABm,99
87,Baie-Comeau,Aucun,B,73,SABm,
87,Baie-Comeau,Aucun,B,74,SABm,
87,Baie-Comeau,Aucun,B,75,SABm,
87,Baie-Comeau,Aucun,B,76,SABm,
87,Baie-Comeau,Aucun,B,77,EPB,150
87,Baie-Comeau,Aucun,B,78,EPBm,205
87,Baie-Comeau,Aucun,B,79,EPBm,
87,Baie-Comeau,Aucun,B,80,SABm,
87,Baie-Comeau,Aucun,B,81,SABm,
87,Baie-Comeau,Aucun,B,82,SABm,
87,Baie-Comeau,Aucun,B,83,EPB,128
87,Baie-Comeau,Aucun,B,84,EPB,100
87,Baie-Comeau,Aucun,B,85,SABm,
87,Baie-Comeau,Aucun,B,86,SABm,
87,Baie-Comeau,Aucun,B,87,EPNm,98
87,Baie-Comeau,Aucun,B,88,EPN,144
87,Baie-Comeau,Aucun,B,89,SABm,
87,Baie-Comeau,Aucun,B,90,BOP,100
87,Baie-Comeau,Aucun,B,91,SABm,
87,Baie-Comeau,Aucun,B,92,SABm,
87,Baie-Comeau,Aucun,B,93,SABm,92
87,Baie-Comeau,Aucun,B,94,SABm,
87,Baie-Comeau,Aucun,B,95,SABm,
87,Baie-Comeau,Aucun,B,96,SABm,
87,Baie-Comeau,Aucun,B,97,SABm,
,,,,,,
87,Baie-Comeau,Aucun,C,1,EPN,134
87,Baie-Comeau,Aucun,C,2,SABm,
87,Baie-Comeau,Aucun,C,3,SABm,
87,Baie-Comeau,Aucun,C,4,SABm,
87,Baie-Comeau,Aucun,C,5,EPN,122
87,Baie-Comeau,Aucun,C,6,EPN,135
87,Baie-Comeau,Aucun,C,7,EPN,122
87,Baie-Comeau,Aucun,C,8,EPN,144
87,Baie-Comeau,Aucun,C,9,SABm,
87,Baie-Comeau,Aucun,C,10,SABm,
87,Baie-Comeau,Aucun,C,11,SABm,
87,Baie-Comeau,Aucun,C,12,EPN,111
87,Baie-Comeau,Aucun,C,13,EPN,109
87,Baie-Comeau,Aucun,C,14,SABm,
87,Baie-Comeau,Aucun,C,15,EPB,129
87,Baie-Comeau,Aucun,C,16,EPN,124
87,Baie-Comeau,Aucun,C,17,EPN,129
87,Baie-Comeau,Aucun,C,18,SABm,
87,Baie-Comeau,Aucun,C,19,EPN,135
87,Baie-Comeau,Aucun,C,20,SABm,
87,Baie-Comeau,Aucun,C,21,SABm,
87,Baie-Comeau,Aucun,C,22,SABm,
87,Baie-Comeau,Aucun,C,23,SABm,
87,Baie-Comeau,Aucun,C,24,SABm,
87,Baie-Comeau,Aucun,C,25,SABm,
87,Baie-Comeau,Aucun,C,26,SABm,
87,Baie-Comeau,Aucun,C,27,SABm,
87,Baie-Comeau,Aucun,C,28,SABm,
87,Baie-Comeau,Aucun,C,29,SABm,
87,Baie-Comeau,Aucun,C,30,SABm,
87,Baie-Comeau,Aucun,C,31,EPN,131
87,Baie-Comeau,Aucun,C,32,SABm,
87,Baie-Comeau,Aucun,C,33,SABm,
87,Baie-Comeau,Aucun,C,34,SABm,
87,Baie-Comeau,Aucun,C,35,SABm,
87,Baie-Comeau,Aucun,C,36,SABm,
87,Baie-Comeau,Aucun,C,37,SABm,
87,Baie-Comeau,Aucun,C,38,BOPm,
87,Baie-Comeau,Aucun,C,39,SABm,
87,Baie-Comeau,Aucun,C,40,SABm,
87,Baie-Comeau,Aucun,C,41,EPB,126
87,Baie-Comeau,Aucun,C,42,SABm,
87,Baie-Comeau,Aucun,C,43,SABm,
87,Baie-Comeau,Aucun,C,44,SABm,
87,Baie-Comeau,Aucun,C,45,SABm,
87,Baie-Comeau,Aucun,C,46,SABm,
87,Baie-Comeau,Aucun,C,47,SABm,
87,Baie-Comeau,Aucun,C,48,SABm,
87,Baie-Comeau,Aucun,C,49,EPBm,
87,Baie-Comeau,Aucun,C,50,EPB,245
87,Baie-Comeau,Aucun,C,51,SABm,
87,Baie-Comeau,Aucun,C,52,SABm,
87,Baie-Comeau,Aucun,C,53,SABm,
87,Baie-Comeau,Aucun,C,54,EPNm,103
87,Baie-Comeau,Aucun,C,55,SABm,
87,Baie-Comeau,Aucun,C,56,SABm,
87,Baie-Comeau,Aucun,C,57,SABm,
87,Baie-Comeau,Aucun,C,58,SABm,
87,Baie-Comeau,Aucun,C,59,EPB,124
87,Baie-Comeau,Aucun,C,60,SABm,
87,Baie-Comeau,Aucun,C,61,SABm,
87,Baie-Comeau,Aucun,C,62,EPB,106
87,Baie-Comeau,Aucun,C,63,EPN,103
87,Baie-Comeau,Aucun,C,64,EPN,98
87,Baie-Comeau,Aucun,C,65,EPN,188
87,Baie-Comeau,Aucun,C,66,SABm,
87,Baie-Comeau,Aucun,C,67,SABm,
87,Baie-Comeau,Aucun,C,68,EPB,163
87,Baie-Comeau,Aucun,C,69,EPN,117
87,Baie-Comeau,Aucun,C,70,SABm,
87,Baie-Comeau,Aucun,C,71,SABm,
87,Baie-Comeau,Aucun,C,72,EPN,99
87,Baie-Comeau,Aucun,C,73,SABm,
87,Baie-Comeau,Aucun,C,74,EPBm,99
87,Baie-Comeau,Aucun,C,75,SABm,
87,Baie-Comeau,Aucun,C,76,EPN,116
87,Baie-Comeau,Aucun,C,77,EPN,113
87,Baie-Comeau,Aucun,C,78,EPN,101
87,Baie-Comeau,Aucun,C,79,EPN,94
87,Baie-Comeau,Aucun,C,80,SABm,
87,Baie-Comeau,Aucun,C,81,SABm,
87,Baie-Comeau,Aucun,C,82,EPNm,
87,Baie-Comeau,Aucun,C,83,SABm,
87,Baie-Comeau,Aucun,C,84,EPNm,
87,Baie-Comeau,Aucun,C,85,EPB,142
87,Baie-Comeau,Aucun,C,86,EPN,166
87,Baie-Comeau,Aucun,C,87,SABm,
87,Baie-Comeau,Aucun,C,88,SABm,
87,Baie-Comeau,Aucun,C,89,SABm,
87,Baie-Comeau,Aucun,C,90,EPNm,
87,Baie-Comeau,Aucun,C,91,EPN,186
87,Baie-Comeau,Aucun,C,92,SABm,
87,Baie-Comeau,Aucun,C,93,EPN,94
87,Baie-Comeau,Aucun,C,94,SABm,
87,Baie-Comeau,Aucun,C,95,SABm,
87,Baie-Comeau,Aucun,C,96,SABm,
87,Baie-Comeau,Aucun,C,97,EPN,94
,,,,,,
93,Baie-Comeau,Aucun,A,1,SABm,
93,Baie-Comeau,Aucun,A,2,SABm,
93,Baie-Comeau,Aucun,A,3,SABm,
93,Baie-Comeau,Aucun,A,4,EPN,207
93,Baie-Comeau,Aucun,A,5,SABm,
93,Baie-Comeau,Aucun,A,6,SABm,
93,Baie-Comeau,Aucun,A,7,SABm,
93,Baie-Comeau,Aucun,A,8,SABm,
93,Baie-Comeau,Aucun,A,9,SABm,
93,Baie-Comeau,Aucun,A,10,SABm,
93,Baie-Comeau,Aucun,A,11,SABm,
93,Baie-Comeau,Aucun,A,12,SABm,
93,Baie-Comeau,Aucun,A,13,EPNm,
93,Baie-Comeau,Aucun,A,14,EPN,207
93,Baie-Comeau,Aucun,A,15,EPNm,
93,Baie-Comeau,Aucun,A,16,SABm,
93,Baie-Comeau,Aucun,A,17,EPN,202
93,Baie-Comeau,Aucun,A,18,EPNm,
93,Baie-Comeau,Aucun,A,19,SABm,
93,Baie-Comeau,Aucun,A,20,SABm,
93,Baie-Comeau,Aucun,A,21,SABm,
93,Baie-Comeau,Aucun,A,22,SABm,
93,Baie-Comeau,Aucun,A,23,EPNm,
93,Baie-Comeau,Aucun,A,24,SABm,
93,Baie-Comeau,Aucun,A,25,SABm,
93,Baie-Comeau,Aucun,A,26,SABm,
93,Baie-Comeau,Aucun,A,27,SABm,
93,Baie-Comeau,Aucun,A,28,SABm,
93,Baie-Comeau,Aucun,A,29,SABm,
93,Baie-Comeau,Aucun,A,30,SABm,
93,Baie-Comeau,Aucun,A,31,EPN,160
93,Baie-Comeau,Aucun,A,32,SABm,
93,Baie-Comeau,Aucun,A,33,SABm,
93,Baie-Comeau,Aucun,A,34,SABm,
93,Baie-Comeau,Aucun,A,35,SABm,
93,Baie-Comeau,Aucun,A,36,EPN,158
93,Baie-Comeau,Aucun,A,37,EPN,152
93,Baie-Comeau,Aucun,A,38,SABm,
93,Baie-Comeau,Aucun,A,39,EPNm,
93,Baie-Comeau,Aucun,A,40,SABm,
93,Baie-Comeau,Aucun,A,41,SABm,
93,Baie-Comeau,Aucun,A,42,SABm,
93,Baie-Comeau,Aucun,A,43,SABm,
93,Baie-Comeau,Aucun,A,44,SABm,
93,Baie-Comeau,Aucun,A,45,SABm,
93,Baie-Comeau,Aucun,A,46,SABm,
93,Baie-Comeau,Aucun,A,47,SABm,
93,Baie-Comeau,Aucun,A,48,SABm,
93,Baie-Comeau,Aucun,A,49,SABm,
93,Baie-Comeau,Aucun,A,50,SABm,
93,Baie-Comeau,Aucun,A,51,SABm,
93,Baie-Comeau,Aucun,A,52,EPN,105
93,Baie-Comeau,Aucun,A,53,SABm,
93,Baie-Comeau,Aucun,A,54,SABm,
93,Baie-Comeau,Aucun,A,55,SABm,
93,Baie-Comeau,Aucun,A,56,SABm,
93,Baie-Comeau,Aucun,A,57,EPN,217
93,Baie-Comeau,Aucun,A,58,SABm,
93,Baie-Comeau,Aucun,A,59,SABm,
93,Baie-Comeau,Aucun,A,60,SABm,
93,Baie-Comeau,Aucun,A,61,SABm,
93,Baie-Comeau,Aucun,A,62,SABm,
93,Baie-Comeau,Aucun,A,63,SABm,
93,Baie-Comeau,Aucun,A,64,SABm,
93,Baie-Comeau,Aucun,A,65,SABm,
93,Baie-Comeau,Aucun,A,66,SABm,
93,Baie-Comeau,Aucun,A,67,SABm,
93,Baie-Comeau,Aucun,A,68,SABm,
93,Baie-Comeau,Aucun,A,69,SABm,
93,Baie-Comeau,Aucun,A,70,SABm,
93,Baie-Comeau,Aucun,A,71,SABm,
93,Baie-Comeau,Aucun,A,72,SABm,
93,Baie-Comeau,Aucun,A,73,SABm,
93,Baie-Comeau,Aucun,A,74,SABm,
93,Baie-Comeau,Aucun,A,75,SABm,
93,Baie-Comeau,Aucun,A,76,SABm,
93,Baie-Comeau,Aucun,A,77,SABm,
93,Baie-Comeau,Aucun,A,78,SABm,
93,Baie-Comeau,Aucun,A,79,SABm,
93,Baie-Comeau,Aucun,A,80,SABm,
93,Baie-Comeau,Aucun,A,81,SABm,
93,Baie-Comeau,Aucun,A,82,SABm,
93,Baie-Comeau,Aucun,A,83,SABm,
93,Baie-Comeau,Aucun,A,84,SABm,
93,Baie-Comeau,Aucun,A,85,SABm,
93,Baie-Comeau,Aucun,A,86,SABm,
93,Baie-Comeau,Aucun,A,87,SABm,
93,Baie-Comeau,Aucun,A,88,SABm,
93,Baie-Comeau,Aucun,A,89,SABm,
93,Baie-Comeau,Aucun,A,90,SABm,
93,Baie-Comeau,Aucun,A,91,SABm,
93,Baie-Comeau,Aucun,A,92,SABm,
93,Baie-Comeau,Aucun,A,93,SABm,
93,Baie-Comeau,Aucun,A,94,SABm,
